source_version,source_step_index,source_step_id,source_event_indices,source_event_times_s,source_actual_recording_times_s,source_command_start_sim_times_s,source_atomic_batch_ids,source_atomic_event,plan_segment_index,plan_event_indices,commands,servo_target_deg,wheel_requested_target_rad_s,wheel_applied_target_rad_s,runtime_150_start_s,runtime_150_end_s,runtime_150_duration_s,runtime_150_servo_duration_s,runtime_150_wheel_duration_s,runtime_150_explicit_hold_s,counterfactual_30_start_s,counterfactual_30_end_s,counterfactual_30_duration_s,delta_30_minus_150_start_s,delta_30_minus_150_end_s,delta_30_minus_150_duration_s,concurrent_servo_wheel,expected_wheel_displacement_rad,command_provenance
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[5],[8.39999999999236],[8.39999999999236],[389.23333333314366],[],False,47,[63],"[""servo rear_right_hip -0.5""]","{""rear_right_hip"":-0.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.67866666661992,53.68199999995325,0.0033333333333303017,0.0033333333333333335,0.0,0.0,62.5266666666199,62.54333333328657,0.01666666666666572,8.847999999999985,8.86133333333332,0.013333333333335418,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -0.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":63,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[6],[8.39999999999236],[8.39999999999236],[389.23333333314366],[],False,48,[64],"[""servo rear_right_hip -6.9""]","{""rear_right_hip"":-6.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.68199999995325,53.72466666661992,0.04266666666666907,0.04266666666666667,0.0,0.0,62.54333333328657,62.7566666666199,0.21333333333333115,8.86133333333332,9.031999999999982,0.17066666666666208,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -6.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":64,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[7],[8.599999999992178],[8.599999999992178],[389.4333333331435],[],False,49,[65],"[""servo rear_right_hip -16.4""]","{""rear_right_hip"":-16.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.72466666661992,53.78799999995325,0.06333333333333258,0.06333333333333332,0.0,0.0,62.7566666666199,63.07333333328657,0.31666666666667,9.031999999999982,9.28533333333332,0.2533333333333374,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -16.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":65,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[8],[8.799999999991996],[8.799999999991996],[389.6333333331433],[],False,50,[66],"[""servo rear_right_hip -17.5""]","{""rear_right_hip"":-17.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.78799999995325,53.795333333286585,0.00733333333333519,0.007333333333333343,0.0,0.0,63.07333333328657,63.10999999995324,0.036666666666668846,9.28533333333332,9.314666666666653,0.029333333333333655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -17.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":66,""source_event_index"":8,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[9],[8.999999999991815],[8.999999999991815],[389.8333333331431],[],False,51,[67],"[""servo rear_right_hip -23.8""]","{""rear_right_hip"":-23.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.795333333286585,53.83733333328659,0.04200000000000159,0.042,0.0,0.0,63.10999999995324,63.31999999995324,0.21000000000000085,9.314666666666653,9.482666666666653,0.16799999999999926,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -23.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":67,""source_event_index"":9,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[10],[9.199999999991633],[9.199999999991633],[390.03333333314293],[],False,52,[68],"[""servo rear_right_hip -28.1""]","{""rear_right_hip"":-28.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.83733333328659,53.86599999995325,0.028666666666666174,0.02866666666666667,0.0,0.0,63.31999999995324,63.46333333328657,0.14333333333333087,9.482666666666653,9.597333333333317,0.1146666666666647,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":68,""source_event_index"":10,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,12,step_012_recorded_height_050mm_dur_12.40s,[11],[9.39999999999145],[9.39999999999145],[390.23333333314275],[],False,53,[69],"[""servo rear_right_hip -31.2""]","{""rear_right_hip"":-31.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",53.86599999995325,53.88666666661992,0.020666666666663502,0.020666666666666653,0.0,0.0,63.46333333328657,63.5666666666199,0.10333333333333172,9.597333333333317,9.679999999999986,0.08266666666666822,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip -31.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":69,""source_event_index"":11,""source_expanded_index"":0,""source_step_index"":12}]"
v003_20260805_224517_157723_manual,13,step_013_recorded_height_050mm_dur_9.93s,[0],[1.1333333333323026],[1.1333333333323026],[396.5666666664703],[],False,54,[70],"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}","{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",53.88666666661992,60.88666666661355,6.9999999999936335,0.0,6.9999999999936335,0.0,63.5666666666199,70.56666666661354,6.999999999993641,9.679999999999986,9.679999999999993,7.105427357601002e-15,False,"{""front_left_ankle"":2.09999999999809,""front_right_ankle"":2.09999999999809,""rear_left_ankle"":2.09999999999809,""rear_right_ankle"":2.09999999999809}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":70,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":13}]"
v003_20260805_224517_157723_manual,13,step_013_recorded_height_050mm_dur_9.93s,[1],[8.133333333325936],[8.133333333325936],[403.56666666646396],[],False,55,[71],"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",60.88666666661355,60.88666666661355,0.0,0.0,0.0,0.0,70.56666666661354,70.56666666661354,0.0,9.679999999999993,9.679999999999993,0.0,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":71,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":13}]"
v003_20260805_224517_157723_manual,14,step_014_recorded_height_050mm_dur_17.73s,[0],[12.733333333321752],[12.733333333321752],[485.09999999972314],"[""0315e9c4803c476189b934ddf661f8e1""]",True,56,"[72,73,74,75,76,77,78,79,80]","[""servo front_left_hip 28.1"",""servo front_left_knee -8.1"",""servo front_right_hip 19.6"",""servo front_right_knee 16.2"",""servo rear_left_hip 1.6"",""servo rear_left_knee 0"",""servo rear_right_hip -31.2"",""servo rear_right_knee -40.9"",""wheel fr 2.0944""]","{""front_left_hip"":28.1,""front_left_knee"":-8.1,""front_right_hip"":19.6,""front_right_knee"":16.2,""rear_left_hip"":1.6,""rear_left_knee"":0.0,""rear_right_hip"":-31.2,""rear_right_knee"":-40.9}","{""front_left_ankle"":0.0,""front_right_ankle"":2.0944,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":2.0943951023931953,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",60.88666666661355,62.486666666612095,1.5999999999985448,0.176,1.5999999999985448,0.0,70.56666666661354,72.16666666661209,1.5999999999985448,9.679999999999993,9.679999999999993,0.0,True,"{""front_left_ankle"":0.0,""front_right_ankle"":3.3510321638260647,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":72,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":14},{""base_command"":""servo front_left_knee -8.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":73,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":14},{""base_command"":""servo front_right_hip 19.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":74,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":14},{""base_command"":""servo front_right_knee 16.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":75,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":14},{""base_command"":""servo rear_left_hip 1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":76,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":14},{""base_command"":""servo rear_left_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":77,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":14},{""base_command"":""servo rear_right_hip -31.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":78,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":14},{""base_command"":""servo rear_right_knee -40.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":79,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":14},{""base_command"":""wheel fr 2.0944"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":80,""source_event_index"":0,""source_expanded_index"":9,""source_step_index"":14}]"
v003_20260805_224517_157723_manual,14,step_014_recorded_height_050mm_dur_17.73s,[1],[14.333333333320297],[14.333333333320297],[486.6999999997217],[],False,57,[81],"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",62.486666666612095,62.486666666612095,0.0,0.0,0.0,0.0,72.16666666661209,72.16666666661209,0.0,9.679999999999993,9.679999999999993,0.0,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":81,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":14}]"
v003_20260805_224517_157723_manual,15,step_015_recorded_height_050mm_dur_6.20s,[0],[1.8000000000229193],[1.8000000000229193],[1551.1333333392784],[],False,58,[82],"[""servo front_right_hip 23.8""]","{""front_right_hip"":23.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",62.486666666612095,62.514666666612094,0.027999999999998693,0.027999999999999994,0.0,0.0,72.16666666661209,72.30666666661209,0.14000000000000057,9.679999999999993,9.791999999999994,0.11200000000000188,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 23.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":82,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":15}]"
v003_20260805_224517_157723_manual,15,step_015_recorded_height_050mm_dur_6.20s,[1],[2.000000000025466],[2.000000000025466],[1551.333333339281],[],False,59,[83],"[""servo front_right_hip 27.0""]","{""front_right_hip"":27.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",62.514666666612094,62.535999999945425,0.021333333333330984,0.02133333333333333,0.0,0.0,72.30666666661209,72.41333333327876,0.10666666666666913,9.791999999999994,9.877333333333333,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 27.0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":83,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":15}]"
v003_20260805_224517_157723_manual,15,step_015_recorded_height_050mm_dur_6.20s,[2],[2.800000000035652],[2.800000000035652],[1552.133333339291],[],False,60,[84],"[""servo front_right_hip 29.1""]","{""front_right_hip"":29.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",62.535999999945425,62.54999999994543,0.014000000000002899,0.014000000000000009,0.0,0.0,72.41333333327876,72.48333333327875,0.06999999999999318,9.877333333333333,9.933333333333323,0.05599999999999028,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 29.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":84,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":15}]"
v003_20260805_224517_157723_manual,15,step_015_recorded_height_050mm_dur_6.20s,[3],[3.800000000048385],[3.800000000048385],[1553.1333333393038],[],False,61,[85],"[""servo front_right_hip 30.2""]","{""front_right_hip"":30.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",62.54999999994543,62.55733333327876,0.00733333333333519,0.007333333333333319,0.0,0.0,72.48333333327875,72.51999999994541,0.03666666666666174,9.933333333333323,9.96266666666665,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 30.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":85,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":15}]"
v003_20260805_224517_157723_manual,16,step_016_recorded_height_050mm_dur_21.07s,[0],[15.06666666685851],[15.06666666685851],[1574.4666666729088],"[""b801c4acb31243168874d42efacabb2c""]",True,62,"[86,87,88,89,90,91,92,93,94]","[""servo front_left_hip 5.8"",""servo front_left_knee -28.2"",""servo front_right_hip 30.2"",""servo front_right_knee 16.2"",""servo rear_left_hip 1.6"",""servo rear_left_knee 0"",""servo rear_right_hip -31.2"",""servo rear_right_knee -40.9"",""wheel fl -1.96""]","{""front_left_hip"":5.8,""front_left_knee"":-28.2,""front_right_hip"":30.2,""front_right_knee"":16.2,""rear_left_hip"":1.6,""rear_left_knee"":0.0,""rear_right_hip"":-31.2,""rear_right_knee"":-40.9}","{""front_left_ankle"":-1.96,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":-1.96,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",62.55733333327876,63.557333333291496,1.000000000012733,0.14866666666666667,1.000000000012733,0.0,72.51999999994541,73.51999999995815,1.000000000012733,9.96266666666665,9.96266666666665,0.0,True,"{""front_left_ankle"":-1.9600000000249564,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 5.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":86,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":16},{""base_command"":""servo front_left_knee -28.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":87,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":16},{""base_command"":""servo front_right_hip 30.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":88,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":16},{""base_command"":""servo front_right_knee 16.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":89,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":16},{""base_command"":""servo rear_left_hip 1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":90,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":16},{""base_command"":""servo rear_left_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":91,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":16},{""base_command"":""servo rear_right_hip -31.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":92,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":16},{""base_command"":""servo rear_right_knee -40.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":93,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":16},{""base_command"":""wheel fl -1.96"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":94,""source_event_index"":0,""source_expanded_index"":8,""source_step_index"":16}]"
v003_20260805_224517_157723_manual,16,step_016_recorded_height_050mm_dur_21.07s,[1],[16.066666666871242],[16.066666666871242],[1575.4666666729215],[],False,63,[95],"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",63.557333333291496,63.557333333291496,0.0,0.0,0.0,0.0,73.51999999995815,73.51999999995815,0.0,9.96266666666665,9.96266666666665,0.0,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":95,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":16}]"
v003_20260805_224517_157723_manual,17,step_017_recorded_height_050mm_dur_22.00s,[0],[15.933333333536211],[15.933333333536211],[1475.5666666716495],"[""d35ac68e10f8443d8120b0ca79d24cf9""]",True,64,"[96,97,98,99,100,101,102,103,104]","[""servo front_left_hip -25.9"",""servo front_left_knee -38.8"",""servo front_right_hip 30.2"",""servo front_right_knee 16.2"",""servo rear_left_hip 1.6"",""servo rear_left_knee 0"",""servo rear_right_hip -31.2"",""servo rear_right_knee -40.9"",""wheel fl -1.19""]","{""front_left_hip"":-25.9,""front_left_knee"":-38.8,""front_right_hip"":30.2,""front_right_knee"":16.2,""rear_left_hip"":1.6,""rear_left_knee"":0.0,""rear_right_hip"":-31.2,""rear_right_knee"":-40.9}","{""front_left_ankle"":-1.19,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":-1.19,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",63.557333333291496,64.8906666666418,1.3333333333503106,0.21133333333333332,1.3333333333503106,0.0,73.51999999995815,74.85333333330846,1.3333333333503106,9.96266666666665,9.96266666666665,0.0,True,"{""front_left_ankle"":-1.5866666666868694,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip -25.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":96,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":17},{""base_command"":""servo front_left_knee -38.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":97,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":17},{""base_command"":""servo front_right_hip 30.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":98,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":17},{""base_command"":""servo front_right_knee 16.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":99,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":17},{""base_command"":""servo rear_left_hip 1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":100,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":17},{""base_command"":""servo rear_left_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":101,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":17},{""base_command"":""servo rear_right_hip -31.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":102,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":17},{""base_command"":""servo rear_right_knee -40.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":103,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":17},{""base_command"":""wheel fl -1.19"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":104,""source_event_index"":0,""source_expanded_index"":8,""source_step_index"":17}]"
v003_20260805_224517_157723_manual,17,step_017_recorded_height_050mm_dur_22.00s,[1],[17.266666666886522],[17.266666666886522],[1476.9000000049998],[],False,65,[105],"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",64.8906666666418,64.8906666666418,0.0,0.0,0.0,0.0,74.85333333330846,74.85333333330846,0.0,9.96266666666665,9.96266666666665,0.0,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":105,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":17}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[0],[1.7333333333554037],[1.7333333333554037],[1707.500000007936],[],False,66,[106],"[""servo rear_left_knee 4.6""]","{""rear_left_knee"":4.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",64.8906666666418,64.92133333330847,0.030666666666661513,0.030666666666666665,0.0,0.0,74.85333333330846,75.00666666664179,0.15333333333333599,9.96266666666665,10.085333333333324,0.12266666666667447,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 4.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":106,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[1],[1.9333333333579503],[1.9333333333579503],[1707.7000000079386],[],False,67,[107],"[""servo rear_left_knee 10.9""]","{""rear_left_knee"":10.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",64.92133333330847,64.96333333330847,0.04200000000000159,0.042,0.0,0.0,75.00666666664179,75.21666666664179,0.20999999999999375,10.085333333333324,10.253333333333316,0.16799999999999216,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 10.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":107,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[2],[2.133333333360497],[2.133333333360497],[1707.9000000079411],[],False,68,[108],"[""servo rear_left_knee 13.1""]","{""rear_left_knee"":13.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",64.96333333330847,64.97799999997514,0.01466666666667038,0.014666666666666661,0.0,0.0,75.21666666664179,75.28999999997512,0.07333333333333769,10.253333333333316,10.311999999999983,0.05866666666666731,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 13.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":108,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":18}]"
