source_version,source_command_cursor,source_step_index,source_event_index,source_expanded_index,source_command,source_event_time_s,compiler_outcome,plan_event_index,compiled_segment_index,plan_global_command_index,planned_dispatch_time_s,actual_dispatch_time_s,dispatch_lateness_s,servo_target_deg,wheel_target_rad_s,atomic_batch_id,atomic_batch_applied_sim_step,atomic_batch_first_physics_step,atomic_batch_motion_start_skew_s,atomic_batch_ack_valid,atomic_batch_ack_error,command_cursor,segment_cursor,macro_state_cursor
v003_20260805_224517_157723_manual,50,8,7,0,wheel stop,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,51,9,0,0,servo front_left_knee -12.4,2.9333333333306655,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,39,31,40,,,,"{""front_left_knee"":-12.4}",{},,,,,False,,40,31,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,52,9,1,0,servo front_left_knee -8.1,3.3333333333303017,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,40,32,41,,,,"{""front_left_knee"":-8.1}",{},,,,,False,,41,32,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,53,9,2,0,servo front_left_hip 41.8,4.666666666662422,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,41,33,42,,,,"{""front_left_hip"":41.8}",{},,,,,False,,42,33,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,54,9,3,0,servo front_left_hip 34.4,5.066666666662059,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,42,34,43,,,,"{""front_left_hip"":34.4}",{},,,,,False,,43,34,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,55,9,4,0,servo front_left_hip 33.4,5.466666666661695,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,43,35,44,,,,"{""front_left_hip"":33.4}",{},,,,,False,,44,35,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,56,9,5,0,servo front_left_hip 30.2,7.599999999993088,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,44,36,45,,,,"{""front_left_hip"":30.2}",{},,,,,False,,45,36,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,57,9,6,0,servo front_left_hip 28.1,7.999999999992724,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,45,37,46,,,,"{""front_left_hip"":28.1}",{},,,,,False,,46,37,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,58,9,7,0,wheel stop,10.59999999999036,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,59,10,0,0,wheel all 0.300,2.199999999997999,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,46,38,47,,,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",,,,,False,,47,38,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,60,10,1,0,wheel stop,34.46666666663532,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,47,39,48,,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,,,False,,48,39,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,61,10,2,0,wheel stop,36.79999999996653,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,62,11,0,0,servo front_left_hip 28.1,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,48,40,49,,,,"{""front_left_hip"":28.1}",{},,,,,False,,49,40,RECORDING_FAST_REPLAY
