time_s,body_name,other_body,active,contact_point_w,contact_normal_w,normal_force_n,tangential_force_n,total_force_n,friction_coefficient,friction_utilization,slip_ratio,slip_state,slip_warning,impact_warning,wheel_contact,source,geometry_source
1.63333333333333,front_left_ankle,ground_plane,True,"[0.24729584157466888, 0.07903522253036499, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.63333333333333,front_right_ankle,ground_plane,True,"[0.2502192258834839, -0.3192597031593323, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.63333333333333,rear_left_ankle,ground_plane,True,"[-0.3090951144695282, 0.07301120460033417, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.63333333333333,rear_right_ankle,ground_plane,True,"[-0.3126075565814972, -0.3232975900173187, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6583333333333299,front_left_ankle,ground_plane,True,"[0.2472955584526062, 0.07903523743152618, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6583333333333299,front_right_ankle,ground_plane,True,"[0.2502190172672272, -0.3192596435546875, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6583333333333299,rear_left_ankle,ground_plane,True,"[-0.30910614132881165, 0.073011115193367, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6583333333333299,rear_right_ankle,ground_plane,True,"[-0.31261810660362244, -0.3232976198196411, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6833333333333298,front_left_ankle,ground_plane,True,"[0.24729539453983307, 0.0790352001786232, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6833333333333298,front_right_ankle,ground_plane,True,"[0.25021854043006897, -0.3192596435546875, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6833333333333298,rear_left_ankle,ground_plane,True,"[-0.3091163635253906, 0.0730111300945282, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.6833333333333298,rear_right_ankle,ground_plane,True,"[-0.3126281499862671, -0.32329756021499634, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7083333333333297,front_left_ankle,ground_plane,True,"[0.24729514122009277, 0.07903527468442917, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
